age,religion,community,income,gender,segment,scheme,link
29,others,oc,1599000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,others,bc,1713000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,muslim,oc,1144000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,others,others,1777000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,muslim,oc,1186000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,christian,sc,912000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,christian,oc,623000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,muslim,bc,1296000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,others,mbc,762000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,others,oc,1119000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,muslim,oc,1310000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,others,oc,1216000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,muslim,oc,807000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,hindu,sc,1121000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,christian,mbc,778000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,oc,1502000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,muslim,mbc,1063000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,christian,bc,1585000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,hindu,others,1483000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,bc,1464000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,christian,sc,746000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,christian,bc,1603000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,christian,oc,1733000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,christian,oc,816000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,hindu,others,1672000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,hindu,sc,1250000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,muslim,mbc,984000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,christian,mbc,1969000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,hindu,others,1768000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,others,965000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,hindu,sc,1151000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,hindu,bc,702000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,muslim,others,1084000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,hindu,others,538000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,hindu,bc,953000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,christian,sc,1192000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,christian,others,1318000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,hindu,oc,1149000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,muslim,mbc,1467000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,hindu,mbc,1475000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,christian,bc,1784000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,christian,sc,1956000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,others,others,1500000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,christian,mbc,1061000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,christian,bc,1781000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,others,sc,1817000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,christian,bc,1436000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,others,mbc,1270000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,others,mbc,1964000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,bc,601000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,christian,others,740000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,others,mbc,1241000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,mbc,1815000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,hindu,sc,1814000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,muslim,mbc,748000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,muslim,mbc,1291000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,christian,others,1906000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,others,oc,1848000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,others,others,683000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,mbc,1279000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,others,1224000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,others,bc,1887000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,hindu,oc,1421000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,christian,oc,884000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,christian,oc,594000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,christian,others,1181000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,hindu,oc,898000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,hindu,others,571000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,christian,bc,573000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,hindu,others,1714000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,bc,1010000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,bc,562000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,mbc,1846000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,christian,oc,1270000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,others,sc,1414000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,others,sc,514000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,muslim,sc,1308000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,muslim,others,1292000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,christian,oc,1105000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,muslim,oc,1765000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,bc,1305000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,hindu,mbc,610000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,christian,bc,1491000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,christian,sc,1946000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,muslim,mbc,510000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,mbc,717000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,christian,mbc,1386000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,hindu,others,726000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,christian,sc,1328000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,others,oc,902000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,christian,bc,1726000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,hindu,others,932000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,others,sc,657000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,muslim,bc,851000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,others,mbc,1973000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,others,bc,1858000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,christian,oc,604000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,others,mbc,1456000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,muslim,mbc,977000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,hindu,oc,1608000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,others,916000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,others,oc,1012000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,muslim,bc,1518000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,christian,others,1347000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,muslim,others,1464000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,oc,1949000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,hindu,mbc,1812000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,others,sc,1111000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,christian,mbc,1287000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,christian,sc,1343000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,others,bc,1729000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,christian,sc,1565000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,muslim,mbc,731000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,christian,oc,1543000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,others,others,841000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,muslim,mbc,1382000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,others,bc,743000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,others,mbc,786000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,muslim,mbc,601000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,others,1312000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,oc,1407000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,others,oc,839000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,hindu,sc,1219000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,sc,1090000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,bc,779000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,others,oc,803000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,hindu,others,864000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,others,oc,570000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,bc,840000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,sc,1474000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,others,1137000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,oc,1978000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,others,others,1364000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,christian,oc,950000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,others,637000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,muslim,mbc,1004000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,christian,mbc,1230000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,others,oc,1028000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,muslim,bc,1247000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,christian,others,1944000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,christian,others,1874000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,hindu,oc,1647000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,christian,oc,840000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,others,oc,1330000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,hindu,sc,1485000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,muslim,bc,1757000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,hindu,oc,1072000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,muslim,others,1719000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,christian,others,529000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,christian,others,1227000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,hindu,sc,1448000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,christian,oc,1519000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,others,bc,1652000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,oc,1409000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,others,bc,1717000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,sc,1564000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,christian,bc,1171000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,christian,sc,1524000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,hindu,sc,1710000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,hindu,mbc,889000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,hindu,oc,841000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,hindu,others,1946000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,christian,oc,880000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,christian,mbc,1597000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,christian,others,1412000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,others,others,1408000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,muslim,others,1961000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,others,others,935000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,christian,others,1065000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,hindu,others,1095000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,mbc,1221000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,others,bc,853000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,others,others,871000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,christian,sc,1308000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,muslim,bc,1009000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,others,oc,1808000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,muslim,oc,984000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,hindu,sc,871000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,sc,870000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,oc,1437000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,mbc,1586000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,muslim,sc,1302000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,others,mbc,1887000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,mbc,906000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,others,sc,1590000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,muslim,others,1958000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,muslim,bc,514000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,others,sc,1791000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,others,mbc,1247000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,hindu,bc,1618000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,others,mbc,681000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,others,others,604000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,others,mbc,1677000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,mbc,1522000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,hindu,bc,1105000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,others,sc,1468000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,muslim,bc,1323000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,others,mbc,1846000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,hindu,sc,1312000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,christian,oc,882000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,christian,mbc,1576000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,muslim,sc,1490000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,hindu,sc,1060000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,oc,560000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,others,oc,1115000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,others,605000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,hindu,sc,1839000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,hindu,bc,1475000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,christian,oc,867000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,hindu,bc,900000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,christian,bc,1155000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,others,bc,1549000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,muslim,mbc,1533000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,others,mbc,644000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,hindu,oc,813000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,mbc,1014000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,hindu,others,1682000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,others,others,1785000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,christian,others,927000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,bc,606000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,others,oc,1318000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,oc,1281000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,others,sc,1187000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,others,bc,1513000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,others,sc,1135000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,christian,bc,1238000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,hindu,oc,904000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,muslim,bc,1969000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,hindu,oc,1481000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,others,oc,570000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,muslim,mbc,986000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,others,bc,1907000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,muslim,others,1455000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,muslim,mbc,1468000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,muslim,sc,1675000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,sc,956000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,hindu,others,1168000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,christian,oc,1572000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,oc,852000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,others,bc,1157000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,muslim,others,867000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,hindu,sc,864000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,muslim,oc,884000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,muslim,mbc,1013000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,hindu,bc,1509000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,muslim,oc,1144000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,others,mbc,1764000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,muslim,mbc,1362000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,others,1952000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,others,bc,638000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,others,sc,1587000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,hindu,others,1126000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,muslim,others,523000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,muslim,sc,508000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,christian,mbc,1893000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,others,others,1057000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,muslim,mbc,1041000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,christian,mbc,1370000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,hindu,oc,1999000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
